Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
J,"Locker, Stanley D.; Reed, John K.; Farrington, Stephanie; Harter, Stacey; Hine, Albert C.; Dunn, Shane",,,,,"Farrington, Stephanie/0000-0003-2456-1753",,,,,"Geology and biology of the Sticky Grounds, shelf-margin carbonate mounds, and mesophotic ecosystem in the eastern Gulf of Mexico",,,,,,,,CONTINENTAL SHELF RESEARCH,,,,125,,,,71,87,,,,10.1016/j.csr.2016.06.015,,,,,,,Article,AUG 15 2016,2016,"Shelf-margin carbonate mounds in water depths of 116-135 m in the eastern Gulf of Mexico along the central west Florida shelf were investigated using swath bathymetry, side-scan sonar, sub-bottom imaging, rock dredging, and submersible dives. These enigmatic structures, known to fisherman as the Sticky Grounds, trend along slope, are 5-15 m in relief with base diameters of 5-30 m, and suggest widespread potential for mesophotic reef habitat along the west Florida outer continental shelf. Possible origins are sea-level lowstand coral patch reefs, oyster reefs, or perhaps more recent post-lowstand biohermal development. Rock dredging recovered bioeroded carbonate-rock facies comprised of bored and cemented bioclastics. Rock sample components included calcified worm tubes, pelagic sediment, and oysters normally restricted to brackish nearshore areas. Several reef sites were surveyed at the Sticky Grounds during a cruise in August 2010 with the RN Seward Johnson using the Johnson-Sea-Link II submersible to ground truth the swath-sonar maps and to quantify and characterize the benthic habitats, benthic macrofauna, fish populations, and coral/sponge cover. This study characterizes for the first time this mesophotic reef ecosystem and associated fish populations, and analyzes the interrelationships of the fish assemblages, benthic habitats and invertebrate biota. These highly eroded rock mounds provide extensive hard-bottom habitat for reef invertebrate species as well as essential fish habitat for reef fish and commercially/recreationally important fish species. The extent and significance of associated living resources with these bottom types is particularly important in light of the 2010 Deepwater Horizon oil spill in the northeastern Gulf and the proximity of the Loop Current. Mapping the distribution of these mesophotic-depth ecosystems is important for quantifying essential fish habitat and describing benthic resources. These activities can improve ecosystem management and planning of future oil and gas activities in this outer continental shelf region. Published by Elsevier Ltd.",,,,,,,,,14,0,0,0,12,0,16,,,0278-4343,1873-6955,,,,,,,,,,"Univ S Florida, Coll Marine Sci, 140 7th Ave South, St Petersburg, FL 33701 USAFlorida Atlantic Univ, Harbor Branch Oceanog Inst, 5600 US 1 North, Ft Pierce, FL 34949 USANOAA Fisheries, 3500 Delwood Beach Rd, Panama City, FL 32408 USAUS Geol Survey, 600 4th St South, St Petersburg, FL 33701 USA",,,,2016-08-15,WOS:000382413900007,,
J,"Ciechanowska, Maria",,,,,,,,,,European Green Deal - a challenge for the transformation of the Polish oil and gas industry,,,,,,,,NAFTA-GAZ,,,,,10,,,757,761,,,,10.18668/NG.2020.10.12,,,,,,,Article,OCT 2020,2020,"The article presents the assumptions of the strategic programme established by the European Commission called the European Green Deal. Its goal is to make Europe a climate neutral continent by 2050. The most important initiatives of this programme were discussed, such as achieving emission neutrality on a global level for CO2, including a wide range of renewable energy sources in the energy system, establishing a circular economy or achieving zero emissions of pollutants for a non-toxic environment. The objectives of the industrial transformation are presented, in which the main role is played by the energy sector focusing on decarbonisation and replacing fossil fuels (natural gas, oil, coal) with new carriers (hydrogen), reducing environmental degradation. Various labels of hydrogen (green, blue, violet, black) used in practice, depending on the source, are indicated. The so-called green hydrogen produced with the use of renewable energy (e.g. from photovoltaic power plants or offshore wind farms) enjoys full acceptance by the EU. It leaves the smallest carbon footprint in the process of generation. Attention was drawn to the hydrogen strategies developed in individual EU Member States, including Poland, which take into account not only new technologies of obtaining hydrogen, but also the entire complex of issues related to its transmission, distribution, storage and use. The discussion focused on the so-called hydrogen programs carried out in Poland by various State Treasury companies, as well as the Oil and Gas Institute - National Research Institute, concerning, among other things, a research station for the refuelling of vehicles with hydrogen, a hydrogen purification system or the creation of a laboratory for testing alternative fuels. Programmes supporting the transformation of the economy in the area of research, development and innovation, such as the Horizon Europe or Digital Europe framework programmes, are presented as a source of financing for these transformation efforts.",,,,,,,,,4,0,0,0,0,0,4,,,0867-8871,,,,,,,,,,,"Panstwowy Inst Badawczy, Inst Nafty & Gazu, Warsaw, Poland",,,,2021-02-19,WOS:000610406200012,,
J,"ODY, D",,,,,,,,,,ARTIFICIAL REEFS STATE IN FRANCE EVALUATION ANALYSIS PROSPECTS,,,,,,,,BULLETIN DE LA SOCIETE ZOOLOGIQUE DE FRANCE-EVOLUTION ET ZOOLOGIE,,,,114,4,,,49,55,,,,,,,,,,,Article,1989,1989,,,,,,,,,,0,0,0,,0,0,0,,,0037-962X,,,,,,,,,,,"DENIS ODY,F-13100 AIX EN PROVENCE,FRANCE",DENIS ODY,,,1989-01-01,WOS:A1989DP08300006,,
J,"Love, MS; Schroeder, DM; Lenarz, W; MacCall, A; Bull, AS; Thorsteinson, L",,,,"MacCall, Alec/AAT-6323-2020","MacCall, Alec/0000-0002-0805-7787",,,,,"Potential use of offshore marine structures in rebuilding an overfished rockfish species, bocaccio (Sebastes paucispinis)",,,,,,,,FISHERY BULLETIN,,,,104,3,,,383,390,,,,,,,,,,,Article,JUL 2006,2006,"Although bocaccio (Sebastes paucispinis) was an economically important rockfish species along the west coast of North America, overfishing has reduced the stock to about 7.4% of its former unfished population. In 2003, using a manned research submersible, we conducted fish surveys around eight oil and gas platforms off southern California as part of an assessment of the potential value of these structures as fish habitat. From these surveys, we estimated that there was a minimum of 430,000 juvenile bocaccio at these eight structures. We determined this number to be about 20% of the average number of juvenile bocaccio that survive annually for the geographic range of the species. When these juveniles become adults, they will contribute about one percent (0.8%) of the additional amount of fish needed to rebuild the Pacific Coast population. By comparison, juvenile bocaccio recruitment to nearshore natural nursery grounds, as determined through regional scuba surveys, was low in the same year. This research demonstrates that a relatively small amount of artificial nursery habitat may be quite valuable in rebuilding an overfished species.",,,,,,,,,83,0,0,0,69,3,88,,,0090-0656,,,,,,,,,,,"Univ Calif Santa Barbara, Inst Marine Sci, Santa Barbara, CA 93160 USANOAA, NMFS Santa Cruz Lab, Santa Cruz, CA 95060 USAUS Minerals Management Serv, Camarillo, CA 93010 USAUS Geol Survey, Western Fisheries Res Ctr, Seattle, WA 98115 USA",US Minerals Management Serv,,,2006-07-01,WOS:000238641000007,,
J,,,,,,,,,"MILLER, ROBERT WALTER",,ENRICHING RURAL AMERICAN FARMERS AND THEIR COMMUNITIES BY ENABLING BROADCASTERS TO POWER TRANSMITTERS WITH WIND ENERGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Aug 01 2010,2010,"Regions in the US with wind levels suitable for producing substantial renewable energy are located in the predominantly agricultural center of the country where population density and therefore demand for electrical power are low. Transport of power from wind farms in this section of the country to the coastal regions where population and the need for power are high is limited by the capacity of the electrical grid, which was designed to link power sources (mainly coal and nuclear plants) located close to demand centers. Television and radio broadcasters are heavy consumers of electrical power with transmission facilities distributed across all regions of the US. Most regions are served by broadcasters with transmitters on or adjacent to farmland. In many cases, the placement of 1 turbine on each of these farms would generate enough power for both the farmer and the broadcaster. TV and FM broadcasters spend more than $400MM annually on transmitter power. A distributed wind cooperative among broadcasters and farmers will bring many benefits to both local economy and environment. Immediate benefits to the agriculture industry include a new, reliable, on-site cash generating wind energy crop that can be sold locally. The project will enable substantial amounts of money spent for energy to remain in local, rural communities. It will also help to provide a steady income for farmers and prevent the sale or repossession of the family farm due to financial hardship. These distributed, local community-based, renewable power systems have been prevalent in Europe for decades. Distributed wind energy systems circumvent the national power grid constraints by utilizing the power directly, on site. There are approximately 1,200 TV and 2,600 FM transmitters in the 12 windswept Midwest states and another 14,000 transmitters in the remaining states. If fully realized, distributed wind turbines serving all TV and FM markets have the potential to produce approximately 4 TW hours of renewable energy and eliminate 2.5 million metric tons of CO2 annually. It has been well established that wind turbines can cause interference to TV and Radio transmissions. Phases 1 and 2 of this project will develop an interference prediction model that can be used to properly place turbines on farms in close proximity to transmission towers while eliminating or mitigating problems with signal interference. Phase 3 will demonstrate the full technical and economic performance of an operating transmitter powered by and co-sited with a fully operational wind turbine.",,,,,,,,,0,0,0,0,0,0,0,,,,,,2011-33610-30427; 579616,,,,,,,,ROBERT MILLER CONSULTING LLC,ROBERT MILLER CONSULTING LLC,,,2023-12-08,GRANTS:13006448,,
J,"Enochs, Ian C.; Toth, Lauren T.; Brandtneris, Viktor W.; Afflerbach, Jamie C.; Manzello, Derek P.",,,,"Manzello, Derek P/A-8661-2014; Enochs, Ian/B-8051-2014","Toth, Lauren/0000-0002-2568-802X; Enochs, Ian/0000-0002-8867-0361",,,,,Environmental determinants of motile cryptofauna on an eastern Pacific coral reef,,,,,,,,MARINE ECOLOGY PROGRESS SERIES,,,,438,,,,105,U127,,,,10.3354/meps09259,,,,,,,Article,2011,2011,"Coral reef cryptofauna, which live hidden within reef framework structures, are considered to be the most diverse group of coral reef metazoans. They likely comprise more biomass than all surface fauna, providing food sources for fishes and playing important roles as predators, herbivores, detritivores, filter feeders, and scavengers. In an era of global change, it is necessary to determine how these communities are structured across reef habitats as well as to understand how reef framework degradation will impact the cryptofauna and, by extension, ecosystem function. Artificial reef framework units were constructed from coral rubble to approximate framework substrates. Forty replicates were subjected to treatments of differing porosity, flow, and coral cover in a fully crossed ANOVA design. After 2 mo in situ, all motile cryptofauna (>2 mm) were counted, weighed, and identified to the lowest possible level. A total of 11 309 specimens were collected, comprising >121 species from 6 separate phyla. Cryptofaunal abundances and biomass were higher in low-porosity crypts and biomass was greater in slow-flow environments, highlighting the importance of sheltered low-porosity habitats, such as back-reef rubble plains. The presence of live coral was not found to have a significant effect on the motile cryptofauna occupying the dead coral framework below it, suggesting a high degree of resilience in how framework-dwelling fauna respond to coral mortality. These data support the assertion that artificial reefs are capable of facilitating the accumulation of a diverse cryptic community, independent of live coral, provided they contain suitably porous crypts.",,,,,,,,,55,0,0,0,51,3,61,,,0171-8630,1616-1599,,,,,,,,,,"Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Cooperat Inst Marine & Atmospher Sci, Miami, FL 33149 USANOAA, AOML, Miami, FL 33149 USAFlorida Inst Technol, Dept Biol Sci, Melbourne, FL 32901 USA",,,,2011-01-01,WOS:000295616000009,,
J,"Graham, Isla M.; Merchant, Nathan D.; Farcas, Adrian; Barton, Tim R.; Cheney, Barbara; Bono, Saliza; Thompson, Paul M.",,,,"Graham, Isla M/K-6463-2012; Thompson, Paul Michael/AGR-6267-2022; Merchant, Nathan/B-7007-2015","Thompson, Paul Michael/0000-0001-6195-3284; Cheney, Barbara/0000-0003-4534-5582; Graham, Isla/0000-0001-7018-3269; Merchant, Nathan/0000-0002-1090-0016; Farcas, Adrian/0000-0002-3320-8428",,,,,Harbour porpoise responses to pile-driving diminish over time,,,,,,,,ROYAL SOCIETY OPEN SCIENCE,,,,6,6,,,,,190335,,,10.1098/rsos.190335,,,,,,,Article,JUN 2019,2019,"Estimating impacts of offshore windfarm construction on marine mammals requires data on displacement in relation to different noise levels and sources. Using echolocation detectors and noise recorders, we investigated harbour porpoise behavioural responses to piling noise during the 10-month foundation installation of a North Sea windfarm. Current UK guidance assumes total displacement within 26 km of pile driving. By contrast, we recorded a 50% probability of response within 7.4 km (95% CI = 5.7-9.4) at the first location piled, decreasing to 1.3 km (95% CI = 0.2-2.8) by the final location; representing 28% (95% CI = 21-35) and 18% (95% CI = 13-23) displacement of individuals within 26 km. Distance proved as good a predictor of responses as audiogram-weighted received levels, presenting a more practicable variable for environmental assessments. Critically, acoustic deterrent device (ADD) use and vessel activity increased response levels. Policy and management to minimize impacts of renewables on cetaceans have concentrated on pile-driving noise. Our results highlight the need to consider trade-offs between efforts to reduce far-field behavioural disturbance and near-field injury through ADD use.",,,,,,,,,38,0,0,0,28,0,39,,,2054-5703,,,,,,,,,,,"Univ Aberdeen, Sch Biol Sci, Lighthouse Field Stn, George St, Cromarty IV11 8YL, Ross Shire, ScotlandCefas, Pakefield Rd, Lowestoft NR33 0HT, Suffolk, England",,,,2019-07-17,WOS:000473797400032,31312495,
J,"Nelson, Brian D.; Bortone, Stephen A.",,,,,,,,,,Feeding guilds among artificial-reef fishes in the northern Gulf of Mexico,,,,,,,,Gulf of Mexico Science,,,,14,2,,,66,80,,,,,,,,,,,Article,1996,1996,"To examine the diets of 25 demersal artificial-reef-associated fish species, 540 fishes were collected with spears and hand-nets off Panama City, Florida, in the summer of 1993. Fishes were preserved whole in the field. Stomach contents were later analyzed by frequency of occurrence, numerical abundance, and percent volume. These measures were combined into an Index of Relative Importance (IRI). The data set was then analyzed with cluster and detrended correspondence (DCA) analyses. Forage items of the reef fishes were dominated by fishes, xanthid crabs, unidentified items, squids, polychaetes, and penaeid shrimps. The DCA and cluster analysis revealed that these 25 artificial reef fishes could be organized into seven feeding guilds: lower structure pickers, ambush predators, lower structure crustacean predators, upper structure pickers, upper structure predators, water column pickers, and reef-associated open-water feeders. All of the demersal gamefish in this study were in the same feeding guild (i.e., reef-associated openwater feeders). Species in this feeding guild were associated with artificial reefs diurnally and foraged away from reefs nocturnally. Our data indicate that many important artificial-reef-associated fishes in the northern Gulf of Mexico obtain most of their energy foraging away from the artificial reef structure.",,,,,,,,,12,0,0,0,10,0,13,,,,,,,,,,,,,,"Dep. Biol., Univ. West Fla., Pensacola, FL 32514, USA",,,,1996-01-01,BCI:BCI199799546333,,
J,"ALEXEEV, RP",,,,,,,,,,AMPHIPODS FROM HYDROTECHNICAL STRUCTURES IN THE NORTH-WESTERN PART OF THE BLACK-SEA,,,,,,,,HYDROBIOLOGIA,,,,223,,,,79,80,,,,10.1007/BF00047630,,,,,,,Article; Proceedings Paper,OCT 4 1991,1991,"Marine hydrotechnical structures, such as wave breakers and artificial reefs made of various materials and built on sandy bottom of shallow waters, serve as an additional gradient zone promoting the development of life. Over a period of five years after the structures were built, amphipod fauna in these regions was enriched from 5 to 23 specimens.",,,,,7TH INTERNATIONAL COLLOQUIUM ON AMPHIPODA7TH INTERNATIONAL COLLOQUIUM ON AMPHIPODA,"SEP 14-16, 1990SEP 14-16, 1990",,"UNIV MARINE, DARLING MARINE CTR, WALPOLE, MEUNIV MARINE, DARLING MARINE CTR, WALPOLE, ME",2,0,0,0,1,0,2,,,0018-8158,,,,,,,,,,,,,,,1991-10-04,WOS:A1991GR16700010,,
J,"Culbertson, Jan C.; Peter, Douglas D.",,,,,,,,,,Development of tagging techniques for monitoring fish populations at Texas artificial reefs,,,,,,,,Gulf of Mexico Science,,,,16,1,,,46,53,,,,,,,,,,,Article,"June, 1998",1998,"Texas Parks and Wildlife Department (TPWD) has used a broad range of methodologies to monitor the social, economic, and biological impacts of artificial reefs in the Gulf of Mexico. Social and economic issues have been addressed through charter boat and diver mail-in questionnaire surveys and on-site creel surveys. Biological issues have been investigated through hook and line tagging, diver-based visual transects, and video traps. Assessments of hydroacoustic and remotely operated vehicle (ROV) biological survey techniques are also planned for deepwater reef sites. There is also a need to develop inexpensive biological monitoring methods to track target fish populations such as red snapper over time at specific reef sites. The Department has been investigating the use of collapsible traps to tag fish underwater as a potential long-term monitoring tool for assessing reef fish populations. The cost effectiveness and efficiency of this gear type was compared to hook and line capture techniques. During the initial effort, 223 red snapper were tagged underwater by divers after capture by three collapsible traps, and 291 red snapper were tagged on the surface by anglers after capture by hook and line techniques. The collapsible traps appeared to be more size selective for smaller sized red snapper than hook and line techniques. Fish tagged underwater had a higher recapture rate of 25.45 percent compared to the 11.89 percent recapture rate for fish caught and tagged on the surface. Although three recapture periods were used to evaluate tag return data, our findings suggest that future efforts directed at monitoring artificial reef fish populations should use multiple gear types with equal effort applied to account for size-selective capture patterns and logistical constraints.",,,,,,,,,2,0,0,0,2,0,3,,,,,,,,,,,,,,,,,,1998-06-01,BCI:BCI199900215649,,
