Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
C,"Parmiggiani, F.; Alvarez-Hernandez, L. P.; Moctezuma-Flores, M.",,,,"Moctezuma-Flores, Miguel/AAF-7221-2020","Moctezuma-Flores, Miguel/0000-0002-6046-2421","Bostater, CR; Mertikas, SP; Neyt, X",,,,A stochastic model for oil spill detection in marine environment with SAR data,,,,,,,,"REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2018",,Proceedings of SPIE,,10784,,,,,,107840K,,,10.1117/12.2324883,,,,,,,Proceedings Paper,2018,2018,"The catastrophic explosion which destroyed the DeepWater Horizon (DWH) oil rig in the Gulf of Mexico, in April 2010, caused, in a period of three months, the discharge of some 4.9 million barrels of oil. The DWH remains the largest accidental marine oil spill in the history of petroleum industry. In order to detect the oil slick, and to measure its extent and geo-location, we present a methodology based on the use of SAR images and of stochastic process theory. The task of scene interpretation makes use of pixel potential functions supported by the Ising model. The scheme is applied to an ASAR image of the Gulf of Mexico, at the time when the DWH oil spill had already completely developed. The result shows both the labelled field of the image elements and the extent of the oil spill itself. The MRF model and the parameters of the stochastic optimization procedure are fully described.",,,,,"Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water RegionsConference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions","SEP 10-12, 2018SEP 10-12, 2018",SPIESPIE,"Berlin, GERMANYBerlin, GERMANY",1,0,0,0,0,0,1,,,0277-786X,1996-756X,978-1-5106-2152-7,,,,,,,,,"ISAC CNR, Via Gobetti 101, I-40129 Bologna, ItalyUNAM, Fac Ingn, Dept Telecomm, Cdmx, Mexico",,,,2019-01-04,WOS:000453559400011,,
J,,,,,,,,,,,A Complete HV Network Condition Monitoring System for Oil & Gas Facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,Awarded Grant,Mar 01 2012,2012,"The project links EPES and Energy Generation and Supply strategic priorities in the field ofremote sensors for power systems including high voltage electronics and electrical systems.The proposed 12-month project will involve the development, testing and trialling of a BETAprototype of a centralised, partial discharge (PD) condition monitoring system suitable forinsulation condition monitoring of complete offshore and onshore oil & gas high voltage(HV) electricity networks.The system will apply new, remote PD sensors and continuous, 24/7 condition monitoringtechnology to provide an 'early warning' system against incipient insulation faults in the oil &gas operators’ hv power networks. The particular focus of the system will be to monitor thestator insulation condition of the HV motors located in 'Ex' (explosive environment) whichpump and process the oil & gas in the facilities. The technology developed will be suitable forboth offshore drilling platforms and onshore processing facilities, targeting an unmet sectorneed for a 'Complete HV Network PD Condition Monitoring System'.The potential market opportunity for the technology is significant, the North Sea oil and gasfields alone represent a potential market of £30 Million of product sales with up to £3 Millionper year in service fees with the worldwide market conservatively estimated at 1 0x this(£300M product sales, £30M service fees p.a).The benefits of the proposed Central PD monitoring solution range from improved assetavailability, increased production, to the significant reduction of energy consumption. Theoutcome of HV plant insulation failure can leads to serious consequences including cost,safety and social-economic implications. The central monitoring solution will thus be used byasset managers to improve the reliability and availability of their HV networks whilstmaximising the useful service life of the plant leading to considerable savings of life cyclecosts.",,,,,,,,,0,0,0,0,0,0,0,,,,,,710151,,,,,,,,High Voltage Partial Discharge Limited,High Voltage Partial Discharge Limited,,,2023-12-08,GRANTS:15401301,,
J,"Feng, Jianxiang; Wang, Shugong; Wang, Shujuan; Ying, Rui; Yin, Fangmin; Jiang, Li; Li, Zufu",,,,"Zhao, Yi/JFA-7988-2023; Ying, Rui/V-6222-2019; Wang, zijun/JNS-5435-2023","Ying, Rui/0000-0001-5811-2388;",,,,,Effects of Invasive Spartina alterniflora Loisel. and Subsequent Ecological Replacement by Sonneratia apetala Buch.-Ham. on Soil Organic Carbon Fractions and Stock,,,,,,,,FORESTS,,,,10,2,,,,,171,,,10.3390/f10020171,,,,,,,Article,FEB 2019,2019,"Background and Objectives: The rapid spread of invasive Spartina alterniflora Loisel. in the mangrove ecosystems of China was reduced using Sonneratia apetala Buch.-Ham. as an ecological replacement. Here, we studied the effects of invasion and ecological replacement using S. apetala on soil organic carbon fractions and stock on Qi'ao Island. Materials and Methods: Seven sites, including unvegetated mudflat and S. alterniflora, rehabilitated mangroves with different ages (one, six, and 10 years) and mature native Kandelia obovata Sheue, Liu, and Yong areas were selected in this study. Samples in the top 50 cm of soil were collected and then different fractions of organic carbon, including the total organic carbon (TOC), particulate organic carbon (POC), soil water dissolved carbon (DOC) and microbial biomass carbon (MBC), and the total carbon stock were measured and calculated. Results: The growth of S. alterniflora and mangroves significantly increased the soil TOC, POC, and MBC levels when compared to the mudflat. S. alterniflora had the highest soil DOC contents at 0-10 cm and 20-30 cm and the one-year restored mangroves had the highest MBC content. S. alterniflora and mangroves both had higher soil total carbon pools than the mudflat. Conclusions: The invasive S. alterniflora and young S. apetala forests had significantly lower soil TOC and POC contents and total organic carbon than the mature K. obovata on Qi'ao Island. These results indicate that ecological replacement methods can enhance long term carbon storage in Spartina-invaded ecosystems and native mangrove species are recommended.",,,,,,,,,21,0,0,0,17,0,22,,,,1999-4907,,,,,,,,,,"Sun Yat Sen Univ, Sch Life Sci, Guangzhou 510275, Guangdong, Peoples R ChinaSun Yat Sen Univ, Sch Earth Sci & Engn, Guangdong Prov Key Lab Geol Proc & Mineral Resour, Guangzhou 510275, Guangdong, Peoples R ChinaSun Yat Sen Univ, Ctr Earth Environm & Resources, Guangzhou 510275, Guangdong, Peoples R China",,,,2019-02-01,WOS:000460744000095,,
J,"Nwipie, Goodluck Nakaima; Hart, Aduabobo Ibitoru; Zabbey, Nenibarini; Sam, Kabari; Prpich, George; Kika, Philomina Ehiedu",,,,"Sam, Kabari/GVS-9259-2022; Sam, Kabari/AAZ-1978-2021","Sam, Kabari/0000-0002-3512-8691",,,,,Recovery of infauna macrobenthic invertebrates in oil-polluted tropical soft-bottom tidal flats: 7 years post spill,,,,,,,,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,,,,26,22,,,22407,22420,,,,10.1007/s11356-019-05352-2,,,,,,,Article,AUG 2019,2019,"Coastal oil spills constitute significant threat to biotic energy distribution, and biodiversity integrity amongst others. This study monitored the recovery of low-intertidal, soft-bottom infauna macrobenthic invertebrates in Bodo Creek intermittently over a 7-year period post oil spill. Samples were taken twice a month (spring and neap low tides) for 6 months (September 2015-February 2016) at sites previously studied (pre-spill baseline studies, 3-year and 5-year post-spill studies) for the effects of oil pollution using the same sampling methods used during initial studies of the same area. Comparatively, the initial studies reported Polychaeta as the dominant class against the dominant Crustacea reported in this 7-year post-spill study, indicating a change in the community structure of the study area. Infauna macro-invertebrate communities recorded showed an improvement (that is, increased species richness and number of individuals) over the initial 3-year and 5-year post-spill studies. However, relating the results to the initial baseline pre-spill studies, an annual average of 9.7% recovery rate was observed. Analysis of results showed that the total hydrocarbon content (THC) of the sediment remained high (90.08-12,184 mg/kg) but was markedly lower than levels observed during the initial post-spill study (6422-7186 mg/kg). Tidal flushing and biodegradation processes were deemed responsible for the reduction in THC. This study provides a rare dataset that describes the effects of oil pollution on a previously near-pristine estuarine environment in the tropics.",,,,,,,,,10,2,0,0,5,0,13,,,0944-1344,1614-7499,,,,,,,,,,"Univ Port Harcourt, Fac Agr, Dept Fisheries, PMB 5323,East West Rd, Port Harcourt, Rivers State, NigeriaUniv Port Harcourt, Dept Anim & Environm Biol, Fac Sci, Port Harcourt, NigeriaLegacy Ctr, Ctr Environm Human Rights & Dev, Environm & Conservat Unit, Abuja Lane, Port Harcourt, NigeriaNigeria Maritime Univ, Fac Environm Management, Dept Marine Environm & Pollut Control, Warri, Delta State, NigeriaUniv Virginia, Dept Chem Engn, Charlottesville, VA USA",Legacy CtrNigeria Maritime Univ,,,2019-08-08,WOS:000477591700028,31154642,
J,"ISHIKURA, H",,,,,,,,,,MARINE TECHNOLOGY IN JAPAN,,,,,,,,NATURE,,,,240,5378,,,209,&,,,,10.1038/240209a0,,,,,,,Article,1972,1972,,,,,,,,,,0,0,0,0,0,0,0,,,0028-0836,,,,,,,,,,,,,,,1972-01-01,WOS:A1972O069400029,,
J,Yu Junfeng; Pei Jianxiang; Xu Jing,,,,,,,,,,New insight into oil and gas exploration in Miocene and Late Oligocene strata in Qiongdongnan basin,,,,,,,,JOURNAL OF EARTH SCIENCE,,,,20,5,,,811,823,,,,10.1007/s12583-009-0055-7,,,,,,,Article,OCT 2009,2009,"Oil and gas exploration prospect for the Miocene and Late Oligocene strata in Qiongdongnan (c1/4aeaiu) basin are evaluated. The structural-sedimentary and reservoir characteristics are discussed and helpful conclusions are drawn. It was proved that there are mainly two reservoir and capping assemblages in Qiongdongnan basin by drilled wells, i.e., one assemblage of the second and the third members of Lingshui (e (TM)mu ae degrees ') Formation, upper Sanya (a parts per thousand a(0)e) and Meishan (ae cent...a +/-+/-) formations. According to hydrocarbon evaluation from burial history and well data, all source rocks in Yacheng (a '-aYZ) and Lingshui formations have reached the mature-overmature stage. High temperature and overpressure provide dynamic conditions for oil and gas migration, while the long-term activity of basin controlling faults is adverse to their accumulation in upheaved areas. However, because the secondary faults in the basin ceased their activities at the end of the Sanya Period, and the Sanya Formation was later covered by the regional overlying layer of the Meishan Formation, the blocks and low uplifts near the secondary faults were favorable for oil and gas accumulation. Furthermore, as another important pointed area for gas migration, the highest position of a structural ridge should reasonably be a range that is covered by marine mudstone or sandy mudstone during the whole subsiding period, and therefore, the reservoir bed should not be in that position but at its inferior eminence or adjacent slope zone. Therefore, we can draw a conclusion that the inferior low uplifts and structural ridges rather than the upheavals or the top of a structural ridge, probably, have huge reservoirs, and should be chief exploration targets in the Qiongdongnan basin.",,,,,,,,,4,3,0,0,0,0,6,,,1674-487X,1867-111X,,,,,,,,,,"China Natl Offshore Oil Corp Ltd, Zhanjiang 524057, Peoples R ChinaS China Univ Technol, Sch Chem & Chem Engn, Guangzhou 510640, Peoples R China",,,,2009-10-01,WOS:000271536300004,,
J,"Kern, Jhonnie M.",,,,,,,,,,Wreck Removal and the Nairobi Convention - a Movement Toward a Unified Framework?,,,,,,,,FRONTIERS IN MARINE SCIENCE,,,,3,,,,,,11,,,10.3389/fmars.2016.00011,,,,,,,Article,2016,2016,"The Nairobi International Convention on the Removal of Wrecks came into force on the 14th of April 2015 and provides a framework for wreck removal. Three central questions arise when dealing with shipwrecks; Who is responsible? What measures can and are to be taken based on such a responsibility? And lastly; how can the responsibility be enforced? The Nairobi Convention on the Removal of Wrecks addresses these questions. The registered owner of a ship bears strict liability according to the convention but can be exonerated by certain limited defenses. Measures that are to be taken include locating, marking, and subsequently removing the wreck. The onus to remove the wreck is on the registered owner, but there are also options available for the State affected by the wreck should the registered owner not cooperate or be unable to contact. Finally the convention strives to ensure enforceability by compulsory insurance for ships, wherever registered, with a gross tonnage of 300 tons and above calling any port or offshore facility in a State Party. The convention also enables an Affected State to claim the insurer directly. This article will analyze the convention by the use of the convention text, its preparatory works and legal writing. The article suggests that even though the convention provides a unified framework for wreck removal, it has inclusions that may actually inhibit harmonization. The convention is also in part unclear and ambiguous. Despite this the article concludes in the convention being a natural step forward in unifying the regulation of wrecks and providing a platform to deal with wreck removal in the future.",,,,,,,,,2,0,0,0,1,0,2,,,,2296-7745,,,,,,,,,,"Univ Gothenburg, Dept Law, Sch Business Econ & Law, Gothenburg, Sweden",,,,2016-01-01,WOS:000457358000011,,
J,"Forli, O; Raine, GA",,,,,,,,,,NDT offshore: A review of current practice,,,,,,,,INSIGHT,,,,38,6,,,399,&,,,,,,,,,,,Article,JUN 1996,1996,"NDT in the offshore scene now has passed its 25 year anniversary. Serious offshore NDT started off as the exploitation of offshore oil and gas began in the 1960s and early 1970s in the European North Sea, where the environment is harsh.Based on where developments have taken place in and around the North Sea - and a few other places - a review is given of offshore NDT techniques and applications. This ranges from the starting phase, with adaption of conventional NDT for underwater use by divers, to today's use of newer techniques, automated and remotely-operated NDT and structural integrity monitoring.Peculiarities of offshore NDT are presented with respect to NDT personnel and special preparations and quality assurance measures. Underwater NDT personnel qualification schemes and attempts towards standardisation are given.The needs and requirements for and the sense and the nonsense of offshore NDT, are addressed from the fabrication yard to the operational phase. Newer inspection philosophies and the use of cost or safety optimised inspection are addressed.",,,,,,,,,0,0,0,0,0,0,0,,,1354-2575,,,,,,,,,,,"TECH SOFTWARE CONSULTANTS,NEWCASTLE TYNE,TYNE & WEAR,ENGLAND",TECH SOFTWARE CONSULTANTS,,,1996-06-01,WOS:A1996UR08200014,,
J,"Kolian, Stephan R.; Sammarco, Paul W.; Porter, Scott A.",,,,,,,,,,Use of retired oil and gas platforms for fisheries in the Gulf of Mexico,,,,,,,,Environment Systems & Decisions,,,,38,4,,,501,507,,,,10.1007/s10669-018-9685-6,,,,,,,Article,DEC 2018,2018,"Petroleum resources are declining on the continental shelf and will, eventually, result in the loss of similar to 30,000 jobs in related industries. Retired oil and gas platforms could be redeployed to culture fish and employ citizens in coastal areas. The Energy Policy Act 2005 Section 388 of Public Law [PL] 109-58 30 CFR 285.1000 Subpart J encourages the use of the retired structures for alternate uses. At present, there are no fishermen currently taking advantage of this legislation. We suggest amending existing laws to improve the likelihood that retired platforms are used to culture fish and invertebrates. In the future, the abandoned oil and gas infrastructure could also be used to recover stranded petroleum and reserves located in deeper horizons.",,,,,,,,,6,0,0,0,3,0,7,,,2194-5403,2194-5411,,,,,,,,,,"EcoRigs Nonprofit Org, 12701 River Rd, New Orleans, LA 70131 USA",,,,2018-12-13,BCI:BCI201900057491,,
J,"Zepp, RG; Callaghan, TV; Erickson, DJ",,,,"Callaghan, Terens V./N-7640-2014",,,,,,Effects of enhanced solar ultraviolet radiation on biogeochemical cycles,,,,,,,,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY,,,,46,1-3,,,69,82,,,,10.1016/S1011-1344(98)00186-9,,,,,,,Review,OCT 1998,1998,"Effects of increased W-B on emissions of carbon dioxide and carbon monoxide (CO) and on mineral nutrient cycling in the terrestrial biosphere have been confirmed by recent studies of a range of species and ecosystems. The effects, both in magnitude and direction, of UVB radiation on trace-gas emissions and mineral nutrient cycling are species specific and operate on a number of processes. These processes include changes in the chemical composition in living plant tissue, photodegradation (breakdown by light) of dead plant matter, including Litter, release of carbon monoxide from vegetation previously charred by fire, changes in the communities of microbial decomposers, and effects on nitrogen-fixing microorganism and plants. Long-term experiments are in place to examine UV-B effects on carbon capture and storage in biomass within natural terrestrial ecosystems. Studies in natural aquatic ecosystems have indicated that organic matter is the primary regulator of UV-B penetration. Changes in the organic matter, caused by enhanced UV-B reinforced by changes in climate and acidification, result in clarification of the water and changes in light quality that have broad impacts on the effects of enhanced UV-B on aquatic biogeochemical cycles. Increased UV-B has positive and negative impacts on microbial activity in aquatic ecosystems that can affect carbon and mineral nutrient cycling as well as the uptake and release of greenhouse and chemically reactive gases. Photoinhibition of surface aquatic microorganisms by UV-B can be partially offset by photodegradation of dissolved organic matter to produce substrates, such as organic acids and ammonium, that stimulate microbial activity. Modeling and experimental approaches are being developed to predict and measure the interactions and feedbacks between climate change and W-B-induced changes in marine and terrestrial biogeochemical cycles. These interactions include alterations in the oxidative environment in the upper ocean and in the marine boundary layer and oceanic production and release of CO, volatile organic compounds (VOC), and reactive oxygen species (ROS, such as hydrogen peroxide and hydroxyl radicals). Climate-related changes in temperature and water supply in terrestrial ecosystems interact with UV-B radiation through biogeochemical processes operating on a wide range of time scales. (C) 1998 UNEP. Published by Elsevier Science S.A. All rights reserved.",,,,,,,,,97,7,1,0,49,0,119,,,1011-1344,,,,,,,,,,,"US EPA, Athens, GA 30605 USAAbisko Sci Res Stn, S-98107 Abisko, SwedenNatl Ctr Atmospher Res, Boulder, CO 80307 USA",Abisko Sci Res Stn,,,1998-10-01,WOS:000077997100007,,
