Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
J,"Justwan, H; Dahl, B; Isaksen, GH; Meisingset, I",,,,,,,,,,"Late to Middle Jurassic source facies and quality variations, South Viking Graben, North Sea",,,,,,,,JOURNAL OF PETROLEUM GEOLOGY,,,,28,3,,,241,268,,,,10.1111/j.1747-5457.2005.tb00082.x,,,,,,,Article,JUL 2005,2005,"Source facies and quality of the Late to Middle Jurassic source rock system in the South Viking Graben between 58 degrees N and 60 degrees 15'N are highly variable both regionally and stratigraphically. In order to assess the degree of variability and to create a model of source rock quality and potential, isochore maps of the syn- and post-rift sections of the Upper Jurassic Draupne Formation and underlying Heather Formation were generated from seismic and well data, and maturity-corrected Rock-Eval data were used to generate quantitative maps of oil and gas potential. The thin post-rift section at the top of the Draupne Formation is a rich oil-prone source, while the up to 1,600 m thick syn-rift section contains a mixture of Type III and Type II material with substantial amounts of gas-prone and inert organic matter. The Heather Formation, which reaches modelled thicknesses of up to 930 m, is a lean source and is generally gas-prone.Detailed analyses and interpretations of biomarker and isotopic characteristics support this upward increase in oil-prone Type II material. The analytical parameters include increasing relative amounts of C-27 regular steranes; decreasing ratios of C-30 moretane relative to C-30 hopane; and an increasing predominance of short chain n-alkanes and progressively lighter isotopic values for saturate and aromatic fractions of source rock extracts. In addition, increasing amounts of 17 alpha(H), 21 beta(H)-28,30-bisnorhopane and decreasing amounts of C-34 homohopanes relative to C-35 homohopones, as well as decreasing Pr/Ph ratios, suggest a general decrease in oxygenation upwards. Maps of average Pr/Ph ratios for the syn- and post-rift Draupne Formation and for the Heather Formation are consistent with permanent water column stratification and gradual ascent of the O-2:H2S interface from the Callovion to the Ryazanian.Interpretation of oil and gas potential maps, molecular parameters and estimates of sediment accumulation rates in combination suggest that the source facies of the upper, post-rift Draupne Formation is controlled by widespread anoxia, reduced siliciclastic dilution and reduced input of gas-prone organic and inert material, by contrast, the potential of the lower, syn-rift Draupne Formation is strongly controlled by dilution by gas-prone and inert organic matter resulting from mass flows and also by varying degrees of oxygenation. The oil and gas potential of the Heather Formation is mainly controlled by the degree of oxygenation and siliciclastic dilution.",,,,,,,,,22,0,0,0,1,0,22,,,0141-6421,,,,,,,,,,,"Univ Bergen, Dept Earth Sci, N-5007 Bergen, NorwayExxonMobil Explorat Co, Houston, TX 77210 USAAker Kvaerner Geo AS, N-0216 Oslo, Norway",Aker Kvaerner Geo AS,,,2005-07-01,WOS:000231211200002,,
J,"Yang, Ren-Min",,,,,"Yang, Ren-Min/0000-0002-5788-1625",,,,,Mechanisms of soil organic carbon storage response to Spartina altemiflora invasion and climate change,,,,,,,,SCIENCE OF THE TOTAL ENVIRONMENT,,,,690,,,,7,15,,,,10.1016/j.scitotenv.2019.06.472,,,,,,,Article,NOV 10 2019,2019,"Coastal wetlands have been identified as vital global carbon (C) sinks; however, soil C sequestration in these ecosystems is susceptible to impacts of non-native species invasion and climate change worldwide. Although their potential impacts on soil organic C (SOC) storage have been reported in previous literature, the well-established mechanisms that control SOC storage response, especially in relation to soil depths, is still limited. To fill this knowledge gap, we developed a structural equation model (SEM) to identify mechanisms that account for SOC changes in topsoil (0-03 m) and subsoil (0.3-0.6 m) on coastal wetland of the East China Sea, where SOC in both depths increased with exotic Spartina alterniflora invasion. In the initial model, we hypothesized that there were a set of direct and indirect effects of the invasion, climate, and soil physicochemical properties on SOC storage. By evaluating the interactions of these factors, we found relatively complex patterns that vary with depth. For topsoil, the invasion had not only direct effects on SOC storage, but also indirect effects through mediating effects of soil water content (SWC) that was linked to fine soil fractions. For subsoil, the invasion was indirectly related to SOC storage through mediating effects of SOC in topsoil, SWC, and salinity. SOC in subsoil was also affected by temperature. Our results highlight that the response of SOC storage to the invasion and climate change results from the interacting effects of climate-plant-soil system. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,14,1,0,0,10,0,15,,,0048-9697,1879-1026,,,,,,,,,,"Jiangsu Normal Univ, Sch Geog Geomat & Planning, Xuzhou 221116, Jiangsu, Peoples R China",,,,2019-09-11,WOS:000482549900002,31284196,
J,"Jiang, Dong; Zhuang, Dafang; Huang, Yaohuan; Wang, Jianhua; Fu, Jingying",,,,"Lu, Xiaomei/IUQ-2139-2023; wang, jian/HRB-9588-2023",,,,,,Evaluating the spatio-temporal variation of China's offshore wind resources based on remotely sensed wind field data,,,,,,,,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,,,,24,,,,142,148,,,,10.1016/j.rser.2013.03.058,,,,,,,Review,AUG 2013,2013,"Wind resource assessment in coastal areas is an important concern to develop offshore wind power. The high complexity of coastal environment entails the need for new tools that can describe the spatial variability of wind. In this paper, a distribution study of offshore wind power in China using QuikSCAT Level-2 satellite measurements at a 0.5-degree horizontal resolution was performed. Based on long-term information of daily average wind field, the paper gives an overview of the spatio-temporal distribution of wind resources in China's coastal regions. The results indicate that China has significant offshore wind energy development potential. The total offshore wind energy potential at 10 m in China is approximately 660 GW. The coastal region along Fu Jiang Province has the best wind resource compared with other parts of China's offshore regions. An integrated analysis was made by combining the offshore wind farm plans of coastal provinces with the spatio-temporal characteristics of the wind resource, and suggestions are presented accordingly. We find that the use of wind estimates from satellite data potentially leads to a more refined wind resource analysis. (C) 2013 Elsevier Ltd. All rights reserved.",,,,,,,,,53,6,0,0,2,0,58,,,1364-0321,1879-0690,,,,,,,,,,"Chinese Acad Sci, Inst Geog Sci & Nat Resources Res, State Key Lab Resources & Environm Informat Syst, Beijing 100101, Peoples R ChinaChina Inst Hydropower & Water Resources Res, Dept Water Resources, State Key Lab Simulat & Regulat Water Cycle River, Beijing 100038, Peoples R China",,,,2013-08-01,WOS:000320489400015,,
J,"MORRIS, AW; HOWLAND, RJM; BALE, AJ",,,,,,,,,,"DISSOLVED ALUMINUM IN THE TAMAR ESTUARY, SOUTHWEST ENGLAND",,,,,,,,GEOCHIMICA ET COSMOCHIMICA ACTA,,,,50,2,,,189,197,,,,10.1016/0016-7037(86)90168-7,,,,,,,Article,FEB 1986,1986,,,,,,,,,,67,5,0,0,19,1,74,,,0016-7037,,,,,,,,,,,,,,,1986-02-01,WOS:A1986A096000001,,
J,"EDYVEAN, RGJ",,,,,,,,,,BIODETERIORATION PROBLEMS OF NORTH-SEA-OIL AND GAS-PRODUCTION - A REVIEW,,,,,,,,INTERNATIONAL BIODETERIORATION,,,,23,4,,,199,231,,,,10.1016/0265-3036(87)90002-9,,,,,,,Review,1987,1987,,,,,,,,,,21,2,0,0,4,0,23,,,0265-3036,,,,,,,,,,,,,,,1987-01-01,WOS:A1987L066000001,,
J,"Weilgart, L. S.",,,,,,,,,,The impacts of anthropogenic ocean noise on cetaceans and implications for management,,,,,,,,CANADIAN JOURNAL OF ZOOLOGY,,,,85,11,,,1091,1116,,,,10.1139/Z07-101,,,,,,,Review,NOV 2007,2007,"Ocean noise pollution is of special concern for cetaceans, as they are highly dependent on sound as their principal sense. Sound travels very efficiently underwater, so the potential area impacted can be thousands of square kilometres or more. The principal anthropogenic noise sources are underwater explosions (nuclear and otherwise), shipping, seismic exploration by mainly the oil and gas industries, and naval sonar operations. Strandings and mortalities of especially beaked whales (family Ziphiidae) have in many cases been conclusively linked to noise events such as naval maneuvers involving tactical sonars or seismic surveys, though other cetacean species may also be involved. The mechanisms behind this mortality are still unknown, but are most likely related to gas and fat emboli at least partially mediated by a behavioral response, such as a change in diving pattern. Estimated received sound levels in these events are typically not high enough to cause hearing damage, implying that the auditory system may not always be the best indicator for noise impacts. Beaked whales are found in small, possibly genetically isolated, local populations that are resident year-round. Thus, even transient and localized acoustic impacts can have prolonged and serious population consequences, as may have occurred following at least one stranding. Populations may also be threatened by noise through reactions such as increased stress levels, abandonment of important habitat, and masking or the obscuring of natural sounds. Documented changes in vocal behavior may lead to reductions in foraging efficiency or mating opportunities. Responses are highly variable between species, age classes, behavioral states, etc., making extrapolations problematic. Also, short-term responses may not be good proxies of long-term population-level impacts. There are many examples of apparent tolerance of noise by cetaceans, however. Noise can also affect cetaceans indirectly through their prey. Fish show permanent and temporary hearing loss, reduced catch rates, stress, and behavioral reactions to noise. Management implications of noise impacts include difficulties in establishing safe exposure levels, shortcomings of some mitigation tools, the need for precaution in the form of reducing noise levels and distancing noise from biologically important areas, and the role of marine protected areas and monitoring in safeguarding cetaceans especially from cumulative and synergistic effects.",,,,,,,,,230,5,0,0,178,0,285,,,0008-4301,1480-3283,,,,,,,,,,"Dalhousie Univ, Dept Biol, Halifax, NS B3H 4J1, Canada",,,,2007-11-01,WOS:000252772700001,,
J,"Vaezzadeh, Vahab; Zakaria, Mohamad Pauzi; Bong, Chui Wei",,,,"bong, chui wei/CAF-2718-2022; bong, chui wei/B-9588-2012; Zakaria, Mohamad Pauzi/R-8652-2019","bong, chui wei/0000-0001-7859-4759; Zakaria, Mohamed/0000-0002-2244-2139",,,,,Aliphatic hydrocarbons and triterpane biomarkers in mangrove oyster (&ITCrassostrea belcheri&IT) from the west coast of Peninsular Malaysia,,,,,,,,MARINE POLLUTION BULLETIN,,,,124,1,,,33,42,,,,10.1016/j.marpolbul.2017.07.008,,,,,,,Article,NOV 15 2017,2017,"The Straits of Malacca is one of the world's busiest shipping routes where frequent oil spills occur. Rapid development in the west coast of Peninsular Malaysia is the other major source of petroleum pollution in this narrow waterway. In order to identify occurrence and origin of hydrocarbons in the Straits, mangrove oysters (Crassostrea belcheri) were collected from five sampling locations and analysed for n-alkanes and biomarkers. Soxhlet apparatus and two step column chromatography were used for extraction, purification and fractionation of the oysters. Petroleum origin n-alkanes were detected in majority of the sampling locations which is indicative of anthropogenic activities in this region. Using source and maturity diagnostic ratios for hopanes revealed used crankcase oil as the main source of petroleum hydrocarbons in oysters from all sampling locations except for the Pulau Merambong where signature of South East Asia crude oil (SEACO) was detected.",,,,,,,,,20,1,0,0,15,0,21,,,0025-326X,1879-3363,,,,,,,,,,"Univ Malaya, IOES, Kuala Lumpur 50603, MalaysiaUniv Malaya, Lab Microbial Ecol, Inst Biol Sci, Kuala Lumpur 50603, Malaysia",,,,2017-11-15,WOS:000415391200016,28693809,
J,Guo Xusheng; Hu Dongfeng; Li Yuping; Duan Jinbao; Ji Chunhui; Duan Hua,,,,,,,,,,"Discovery and theoretical and technical innovations of Yuanba gas field in Sichuan Basin, SW China",,,,,,,,PETROLEUM EXPLORATION AND DEVELOPMENT,,,,45,1,,,15,28,,,,10.1016/S1876-3804(18)30002-8,,,,,,,Article,FEB 2018,2018,"To solve the difficulties in exploration and development in Yuanba ultra-deep gas field in Sichuan Basin, SW China, the article studies the mechanism of quality reef reservoirs development and gas accumulation and innovates techniques in ultra-deep seismic exploration, drilling, completion and testing. Through the reconstruction of dynamic depositional evolution process and regional depositional framework of homoclinal ramp-rimmed platform in Upper Permian, three theories are put forward: first, early beach-late reef, multiple stacking, arrangement in rows and belts is the sedimentary mode for the reservoirs in the Changxing Formation of Yuanba area; second, dissolution in early exposure stage and dolomitization during shallow burial giving rise to the pores in matrix, overpressure caused by cracking of liquid hydrocarbon during deep burial inducing fractures is the reservoirs development mechanisms; third, coupling of pores and fractures controls the development of high quality reservoirs in deep formations. From correlation of oil and source rock, it is concluded that the Wujiaping Formation and Dalong Formation of deep-water continental shelf are the major source rocks in the Permian of northern Sichuan Basin. The hydrocarbon accumulation mode in ultra-deep formations of low-deformation zones is characterized by three-micro (micro-fault, micro-fracture interbed crack) migration, near-source enrichment, and persistent preservation. Through seismic inversion using the pore structure parameters of pore-fracture diadactic structure model, the high production gas enrichment area in Yuanba gas field is 98.5 km(2). Moreover, special well structure and unconventional well structure were used to deal with multiple pressure systems and sealing of complex formations. A kind of integral, high pressure resistant FF-level gas wellhead and ground safety linkage device was developed to accomplish safe and environmentally friendly gas production.",,,,,,,,,22,2,0,0,0,0,23,,,1000-0747,,,,,,,,,,,"Sinopec, Explorat Co, Chengdu 610041, Sichuan, Peoples R China",,,,2018-04-02,WOS:000427514700002,,
J,"Misund, Ole Arve; Olsen, Erik",,,,"Misund, Ole Arve/ABG-2303-2020; Olsen, Erik/ISS-3178-2023",,,,,,"LofotenVesterlen: for cod and cod fisheries, but not for oil?",,,,,,,,ICES JOURNAL OF MARINE SCIENCE,,,,70,4,,,722,725,,,,10.1093/icesjms/fst086,,,,,,,Article,JUL 2013,2013,"Over the last decade, the most controversial issue regarding the management of Norwegian marine waters has been about opening the Lofoten-Vesteralen areas for offshore oil and gas exploration. This paper outlines the political and management processes and reviews the arguments for and against. Our conclusion is that these valuable areas should not be opened for such activity because of their high biological significance as the main spawning grounds for northeast Arctic cod (Gadus morhua) and other important fish stocks in the northeast Arctic waters.",,,,,,,,,30,0,0,0,20,0,30,,,1054-3139,,,,,,,,,,,"Univ Ctr Svalbard, N-9171 Longyearbyen, NorwayInst Marine Res, N-5817 Bergen, Norway",,,,2013-07-01,WOS:000321057000002,,
J,"Baldera, Alexis; Hanson, David A.; Kraft, Bethany",,,,,,,,,,Selecting indicators to monitor outcomes across projects and multiple restoration programs in the Gulf of Mexico,,,,,,,,ECOLOGICAL INDICATORS,,,,89,,,,559,571,,,,10.1016/j.ecolind.2018.01.025,,,,,,,Article,JUN 2018,2018,"Tracking the incremental and combined effects of large-scale ecosystem restoration programs is scientifically and socioeconomically challenging; this is especially true for ongoing management and restoration programs in the northern Gulf of Mexico and adjacent areas following the Deepwater Horizon oil disaster. When implemented, monitoring programs for large-scale ecosystems typically monitor overall system health and/or the progress toward individual restoration project goals. However, being able to demonstrate successful individual restoration projects does not necessarily equate to providing cost-effective benefits at the large-scale ecosystem level, especially when the area and complexity of the system is, large. More than $16 billion is available for ecosystem restoration related activities associated with multiple Deepwater Horizon settlements (i.e., Gulf Coast Ecosystem Restoration Council, Natural Resource Damage Assessment (NRDA) Trustee Council, and National Fish and Wildlife Foundation). Restoration activities conducted under the NRDA settlement are intended to restore injured resources to conditions that would have existed in the absence of the spill and to compensate the public for lost use of injured resources. Other restoration activities funded by the settlements are designated to restore the Gulf Coast economy, culture and environmental health by addressing a multitude of other ecological and economic injuries in the Gulf ecosystem not directly caused by the spill. Although the collective funding for restoration activities is large, unprecedented, and has the potential to begin making progress toward reducing adverse long-term environmental stressors, it is insufficient to fully address all stressors to restore ecological health in the vast Gulf ecosystem. This creates a unique challenge for restoration program managers who in addition to demonstrating the success of individual projects, need to demonstrate that overall restoration funds were spent wisely and produced significant synergistic benefits to preserve and restore the Gulf ecosystem. This will be especially important as settlement funds are exhausted and resource managers seek public funding to continue restoration and conservation efforts.We evaluated approaches for integrating the monitoring of individual project outcomes in order to also monitor the combined program progress across all Gulf oil disaster restoration programs based on (1) lessons learned from other large-scale restoration programs; (2) integrated restoration goals and objectives from multiple Gulf restoration programs; (3) common stressors, and potential interactions with varying restoration and conservation target categories and their associated types of projects; and (4) the applicability of monitoring at both the project and program level. We identified a suite of 10 performance metrics or indicators that are applicable to multiple project types and restoration entities in the Gulf using restoration indicators that are highly applicable across restoration categories at both the project and system level. Utilizing a small set of indicators that can be measured across multiple resource and project types creates an opportunity to build a core set of metrics into individual project monitoring plans in a way that is cost-effective, efficient and consistent. Our approach represents one way to track the impacts of restoration activities at a scale larger than the project level in the Gulf, while recognizing the scientific, political and economic challenges associated with restoring the Gulf ecosystem in the wake of the BP Deepwater Horizon oil disaster.",,,,,,,,,10,0,0,0,7,0,11,,,1470-160X,1872-7034,,,,,,,,,,"Ocean Conservancy, 421 E 6th St,Suite B, Austin, TX 78701 USAHansonRM, 372 H St,1107, Blaine, WA 98230 USAVolkert Inc, 3809 Moffett Rd, Mobile, AL 36618 USA",Ocean ConservancyHansonRMVolkert Inc,,,2018-12-28,WOS:000430760900055,,
