Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
J,"Premathilake, Lakshitha T.; Yapa, Poojitha D.; Nissanka, Indrajith D.; Kumarage, Pubudu",,,,"Nissanka, Indrajith/H-4922-2018",,,,,,Modeling the Flow Regime Near the Source in Underwater Gas Releases,,,,,,,,JOURNAL OF MARINE SCIENCE AND APPLICATION,,,,15,4,,,433,441,,,,10.1007/s11804-016-1376-4,,,,,,,Article,DEC 2016,2016,"Recent progress in calculating gas bubble sizes in a plume, based on phenomenological approaches using the release conditions is a significant improvement to make the gas plume models self-reliant. Such calculations require details of conditions Near the Source of Plume (NSP); (i.e. the plume/jet velocity and radius near the source), which inspired the present work. Determining NSP conditions for gas plumes are far more complex than that for oil plumes due to the substantial density difference between gas and water. To calculate NSP conditions, modeling the early stage of the plume is important. A novel method of modeling the early stage of an underwater gas release is presented here. Major impact of the present work is to define the correct NSP conditions for underwater gas releases, which is not possible with available methods as those techniques are not based on the physics of flow region near the source of the plume/jet. We introduce super Gaussian profiles to model the density and velocity variations of the early stages of plume, coupled with the laws of fluid mechanics to define profile parameters. This new approach, models the velocity profile variation from near uniform, across the section at the release point to Gaussian some distance away. The comparisons show that experimental data agrees well with the computations.",,,,,,,,,7,1,0,0,0,0,8,,,1671-9433,1993-5048,,,,,,,,,,"Clarkson Univ, Dept Civil & Environm Engn, Potsdam, NY 13699 USA",,,,2017-11-19,WOS:000414187400008,,
B,"Narku-Tetteh, Jessica",,,,,,,,,,"Development of Criteria for Selection of Components for Formulation of Amine Blends Based on Structure and Activity Relationships of Amines, and Validation of Formulated Blends in a Bench Scale CO2 Capture Pilot Plant",,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissertation/Thesis,Jan 01 2017,2017,,,,,,,,,,0,0,0,0,0,0,0,,,,,9.79866E+12,,,,,,,,,"The University of Regina (Canada), Saskatchewan, Canada",The University of Regina (Canada),,,,PQDT:67024591,,
J,"Harker, SD; Richardson, G; Sides, LE; Cooper, R",,,,,,,,,,Alwyn North Triassic Main gas-condensate: drilling deeper promotes production,,,,,,,,PETROLEUM GEOSCIENCE,,,,9,2,,,133,143,,,,10.1144/1354-079302-550,,,,,,,Article,MAY 2003,2003,"Production of oil and gas in the Alwyn North Field, UKCS, commenced in 1987 from Middle Jurassic Brent and Lower Jurassic Statfjord reservoirs. In 1988, a deepened Statfjord producer well (3/9a-N21) detected gas in the underlying Triassic, but testing was not possible at that time. The 3/10b-2 exploration well, drilled in 1992 to the east of the field, tested gas at low rates from a poor quality Triassic reservoir section. In 1995 well 3/9a-N33, a deviated wen, was drilled from the Alwyn platform to evaluate the productivity of the deep Triassic. This well penetrated 770 m of Upper Lunde section, which was tested at 1.3 x 10(6) m 3 per day of gas plus 4400 STB per day of condensate.The Alwyn trap comprises a westerly dipping fault panel structure. Erosion over the crest of the tilted panel and the eastern-facing scarp slope by the Base Cretaceous Unconformity (BCU) truncates the Jurassic section down to the Upper Triassic. Sealing of the Triassic Main accumulation is by uppermost Triassic shales of the overlying Statfjord Formation and by Cretaceous mudrocks onlapping onto the BCU. Hydrocarbon charging of the Triassic Upper Lunde sandstones is from mature Late Jurassic Kimmeridge Clay source rocks that are juxtaposed against the reservoir along parts of the eastern frontal fault of the Alwyn panel.The Upper Lunde (of Carnian to Rhaetian age) is a low net:gross reservoir section up to 800 m thick. The sediments are of semi-arid fluvial, floodplain and lacustrine origins, with the best reservoirs occurring in fluvial channel sandstones. The Late Triassic comprises four informal zones from A (top seal), through B and C to D reservoirs, above the Middle Lunde shale. The Triassic reservoir fluids are gas-condensate in the B and C units with an intraformational seal at the C-D boundary, beneath which lies volatile oil in the D unit.A total of eight further Triassic production wells were added to the Alwyn North Field by the end of 2001, as the development plan for Triassic Main progressed. These wells contribute in the order of 60% to the Alwyn North daily production.",,,,,,,,,4,0,0,0,0,0,4,,,1354-0793,,,,,,,,,,,"TotalFinalElf Explorat UK PLC, Aberdeen AB12 3FG, Scotland",TotalFinalElf Explorat UK PLC,,,2003-05-01,WOS:000183733800003,,
J,"Garcia-Oliva, Miriam; Djordjevic, Slobodan; Tabor, Gavin R.",,,,"Tabor, Gavin/C-8410-2009; Djordjevic, Slobodan/P-8853-2015","Tabor, Gavin/0000-0003-3549-228X; Djordjevic, Slobodan/0000-0003-1682-1383; GARCIA-OLIVA, MIRIAM/0000-0001-5580-6747",,,,,The impacts of tidal turbines on water levels in a shallow estuary,,,,,,,,INTERNATIONAL JOURNAL OF MARINE ENERGY,,,,19,,,,177,197,,,,10.1016/j.ijome.2017.07.006,,,,,,,Article,SEP 2017,2017,"This study aims to provide further understanding about the effects that tidal turbines arranged in block farms could have over the water levels when they are deployed in estuaries with shallow bathymetry. As an application of the methodology presented for this purpose, a real case study, the Solway Firth estuary in the UK, has been modelled by means of MIKE21. An idealised model of the estuary has been used to identify the trends in extractable energy and impacts on tidal range for different farm densities and contrasted with a fully detailed model. A spring tide and a coastal flooding scenario have been considered for the detailed model as well as different densities and configurations of the tidal farms. For the densest arrays the extractable energy tends to a limit and the impacts on tidal range become relevant, although they are still lower than the ones resulting from tidal range schemes with similar installed capacities. It has been found that the effects on water levels are not linearly proportional to the increase of the farm density but they seem more closely related to the energy dissipated by the farms. The results of the changes on high and low tide levels over the estuary and time-series at specific locations have been analysed for the detailed models. When comparing between different layouts, changes during low tide levels are slightly higher for the parallel arrays. It can also be concluded that flood risk levels could be potentially reduced in the shoreline whereas some of the intertidal areas and their habitats could disappear as a consequence of significant water level rise at low tides. (C) 2017 Elsevier Ltd. All rights reserved.",,,,,,,,,7,0,0,0,3,0,7,,,2214-1669,,,,,,,,,,,"Univ Exeter, Coll Engn Math & Phys Sci, North Pk Rd, Exeter EX4 4QF, Devon, England",,,,2018-01-16,WOS:000418537500013,,
J,"Perera, K. A. R. S.; Amarasinghe, M. D.",,,,,,,,,,Atmospheric carbon removal capacity of a mangrove ecosystem in a micro-tidal basin estuary in Sri Lanka,,,,,,,,ATMOSPHERIC ENVIRONMENT,,,,134,,,,121,128,,,,10.1016/j.atmosenv.2016.03.034,,,,,,,Article,JUN 2016,2016,"Characterization of the micro-tidal mangrove forests in Negombo estuary, located on the west coast of Sri Lanka, with respect to its capacity to remove atmospheric carbon and sequestration in above and below ground plant components is the objective of this study. These mangroves constitute both natural stands (e.g. Kadolkele) and woodlots planted, protected and managed by fishermen (e.g. Wedikanda) to extract twigs and branches to construct brush parks, a traditional method of fishing in this estuary. Both types of mangrove stands support high species richness and structural diversity, indicating planted mangrove areas have reached a semi-natural state. Allometric relationships were used to calculate biomass increment. Differences in litterfall, above and below ground biomass increment and net primary productivity (NPP) of the two types of mangrove areas were statistically insignificant, thus indicating that they are structurally and functionally comparable. Average rate of mangrove litterfall in Negombo estuary was 802 +/- 25g m(-2)y(-1). The average above ground biomass increment was 1213 +/- 95 gm(-2)y(-1) and below ground increment was 267 +/- 18 gm(-2)y(-1), thus the average NPP of these mangroves was 2282 +/- 125 g m(-2)y(-1). NPP showed a decreasing trend from water towards land, in line with plant density and leaf area index. A statistically significant relationship was found between vegetation structure (represented by complexity index), NPP and rate of organic carbon accumulation in mangroves. Potential carbon accumulation capacity of mangroves of Negombo estuary was estimated to be approximately 12 t ha(-1)y(-1), which is equivalent to the amount of carbon emitted as CO2 through combustion of 19,357 L of diesel or 22,212 L of gasoline in motor vehicles. Potential atmospheric carbon removal capacity of Negombo estuarine mangroves (350 ha in extent) therefore was estimated to be 4143 t y(-1), which is equivalent to removal of CO2 emitted through combustion of 6,779,000 L of diesel or 7,779,000 L of gasoline within a year. (C) 2016 Elsevier Ltd. All rights reserved.",,,,,,,,,9,1,0,0,5,0,10,,,1352-2310,1873-2844,,,,,,,,,,"Open Univ Sri Lanka, Dept Bot, Nugegoda, Sri LankaUniv Kelaniya, Dept Bot, Kelaniya, Sri Lanka",,,,2016-06-01,WOS:000375504100012,,
J,"Jeong, Byongug; Lee, Byung Suk; Zhou, Peilin; Ha, Seung-man",,,,,,,,,,Determination of safety exclusion zone for LNG bunkering at fuel-supplying point,,,,,,,,OCEAN ENGINEERING,,,,152,,,,113,129,,,,10.1016/j.oceaneng.2018.01.066,,,,,,,Article,MAR 15 2018,2018,"With strong environmental and economic driving forces for using LNG as a marine fuel over the last decade, an increasing number of local/international ports, mainly in Europe, have initiated LNG fuel providing service to LNG-fuelled ships. This trend is now spreading throughout the world.The LNG bunkering methods currently in use are truck-to-ship (TTS), ship-to-ship (STS) and pipeline-to-ship (PTS). This paper describes a study conducted to identify potential risks associated with LNG bunkering with particular emphasis on the fuel-supplying side. A series of parametric analyses were also carried out to identify the sensitivity to some parameters with the aid of a purpose-built computer program, Integrated Quantitative Risk Assessment (IQRA). Through the parametric analyses, general relationships between the risk and various parameters could be established from which the importance of the selected parameters might be evaluated.This paper also proposes a new approach of establishing realistic safety exclusion zones in LNG bunkering process. Research findings demonstrate that the implied hypothesis that the current practice of the probabilistic risk assessment focused on the population-independent analysis only is somewhat inadequate when applied to determining the safety exclusion zones as showing that the extent of safety exclusion zones tends to be set up unpractically wide. Instead, the proposed approach designed with the combination of population-dependant and independent analyses is proven to be useful in determining the zones more realistically. It may form a basis on which more useful safety-related standards and regulations on LNG bunkering can be built.",,,,,,,,,25,0,0,0,0,0,25,,,0029-8018,,,,,,,,,,,"Univ Strathclyde, Dept Naval Architecture Ocean & Marine Engn, 100 Montrose St, Glasgow G4 0LZ, Lanark, ScotlandKorean Resister Shipping, 36 Myeongji Ocean City 9 Ro, Busan, South KoreaZhejiang Univ, 1 Zheda Rd, Zhoushan 316021, Zhejiang, Peoples R China",Korean Resister Shipping,,,2018-12-28,WOS:000428489800011,,
B,"Codden, Christina",,,,,,,,,,Dissolved Organic Carbon Dynamics in a Salt Marsh Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissertation/Thesis,Jan 01 2020,2020,,,,,,,,,,0,0,0,0,0,0,0,,,,,9.79866E+12,,,,,,,,,"Northeastern University, Marine and Environmental Sciences, Massachusetts, United States",Northeastern University,,,,PQDT:67841859,,
J,"Piper, Frida I.; Altmann, Scott H.; Lusk, Christopher H.",,,,"Piper, Frida/I-2810-2019","Piper, Frida/0000-0002-8220-073X; Lusk, Christopher/0000-0002-9037-7957",,,,,"Global patterns of insect herbivory in gap and understorey environments, and their implications for woody plant carbon storage",,,,,,,,OIKOS,,,,127,4,,,483,496,,,,10.1111/oik.04686,,,,,,,Article,APR 2018,2018,"Insect herbivory is thought to favour carbon allocation to storage in juveniles of shade-tolerant trees. This argument assumes that insect herbivory in the understorey is sufficiently intense as to select for storage; however, understoreys might be less attractive to insect herbivores than canopy gaps, because of low resource availability and - at temperate latitudes - low temperatures. Although empirical studies show that shade-tolerant species in tropical forests do allocate more photosynthate to storage than their light-demanding associates, the same pattern has not been consistently observed in temperate forests. Does this reflect a latitudinal trend in the relative activity of insect herbivory in gap versus understorey environments? To date there has been no global review of the effect of light environment on insect herbivory in forests. We postulated that if temperature is the primary factor limiting insect herbivory, the effect of gaps on rates of insect herbivory should be more evident in temperate than in tropical forests; due to low growing season temperatures in the oceanic temperate forests of the Southern Hemisphere, the effect of gaps on insect herbivory rates should in turn be stronger there than in the more continental temperate climates of the Northern Hemisphere. We examined global patterns of insect herbivory in gaps versus understories through meta-analysis of 87 conspecific comparisons of leaf damage in contrasting light environments. Overall, insect herbivory in gaps was significantly higher than in the understorey; insect herbivory was 50% higher in gaps than in understoreys of tropical forests but did not differ significantly between gaps and understories in temperate forests of either hemisphere. Results are consistent with the idea that low resource availability - and not temperature - limits insect herbivore activity in forest understoreys, especially in the tropics, and suggest the selective influence of insect herbivory on late-successional tree species may have been over-estimated.",,,,,,,,,12,0,0,0,10,0,12,,,0030-1299,1600-0706,,,,,,,,,,"CIEP, Moraleda 16, Coyhaique, ChileUniv Waikato, Environm Res Inst, Hamilton, New Zealand",CIEP,,,2018-04-16,WOS:000429006200001,,
J,"Head, IM; Jones, DM; Larter, SR",,,,,"Head, Ian/0000-0002-5373-162X; Larter, Stephen/0000-0001-7195-1477",,,,,Biological activity in the deep subsurface and the origin of heavy oil,,,,,,,,NATURE,,,,426,6964,,,344,352,,,,10.1038/nature02134,,,,,,,Review,NOV 20 2003,2003,"At temperatures up to about 80 degreesC, petroleum in subsurface reservoirs is often biologically degraded, over geological timescales, by microorganisms that destroy hydrocarbons and other components to produce altered, denser 'heavy oils'. This temperature threshold for hydrocarbon biodegradation might represent the maximum temperature boundary for life in the deep nutrient-depleted Earth. Most of the world's oil was biodegraded under anaerobic conditions, with methane, a valuable commodity, often being a major by-product, which suggests alternative approaches to recovering the world's vast heavy oil resource that otherwise will remain largely unproduced.",,,,,,,,,854,74,5,0,295,8,996,,,0028-0836,1476-4687,,,,,,,,,,"Newcastle Univ, Sch Civil Engn & Geosci, NRG Petr Grp, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England",,,,2003-11-20,WOS:000186660800056,14628064,
J,"Meng, Shuai; Chen, Yong; Che, Chi-dong",,,,,,,,,,Coupling Effects of A Deep-Water Drilling Riser and the Platform and the Discharging Fluid Column in An Emergency Disconnect Scenario,,,,,,,,CHINA OCEAN ENGINEERING,,,,34,1,,,21,29,,,,10.1007/s13344-020-0003-y,,,,,,,Article,FEB 2020,2020,"As drilling operations move into remote locations and extreme water depths, recoil analysis requires more careful considerations and the incidence of emergency disconnect is increased inevitably. To accurately capture the recoil dynamics of a deep-water riser in an emergency disconnect scenario, researchers typically focus on modelling the influential subsystems (e.g., the tensioner, the mud discharge and seawater refilling process) which can be solved in the preprocessing, and then the determined parameters are transmitted into an existing global riser analysis software. Distinctively, the current study devotes efforts into the coupling effects resulting from that the suspended riser reacts the platform heave motion via the tensioner system in the course of recoil and the discharging fluid column follows the oscillation of the riser in the mud discharge process. Four simulation models are established based on lumped mass method employing different formulas for the top boundary condition of the riser and the discharging flow acceleration. It demonstrates that the coupling effects discussed above can significantly affect the recoil behavior during the transition phase from initial disconnect to the final hang-off state. It is recommended to develop a fully-coupled integrated model for recoil analysis and anti-recoil control system design before extreme deep-water applications.",,,,,,,,,14,1,0,0,0,0,14,,,0890-5487,2191-8945,,,,,,,,,,"Shanghai Jiao Tong Univ, State Key Lab Ocean Engn, Collaborat Innovat Ctr Adv Ship & Deep Sea Explor, Shanghai 200240, Peoples R ChinaShanghai Marine Diesel Engine Res Inst, Shanghai 200240, Peoples R China",Shanghai Marine Diesel Engine Res Inst,,,2020-02-27,WOS:000513353800003,,
